speaker_id,accent,word,distance,n_ref,speaker_dur,am_dur,all_dur,norm_dist
chinedu_dike,Nigerian,i've,2.9752822905995124,6,0.28,0.24,0.274,0.2125202
chinedu_dike,Nigerian,been,0.7450242551563141,6,0.16,0.13333,0.14933,0.093128
chinedu_dike,Nigerian,working,2.5064066177163618,6,0.28,0.28667,0.30667,0.1748656
chinedu_dike,Nigerian,in,4.382001514716539,6,0.28,0.31,0.28667,0.2827098
chinedu_dike,Nigerian,customer,5.1143373801490934,6,0.38,0.32333,0.386,0.2691757
chinedu_dike,Nigerian,service,3.329963992259334,6,0.44,0.39,0.43,0.151362
chinedu_dike,Nigerian,client,7.165015867692465,6,0.54,0.31333,0.37333,0.265371
chinedu_dike,Nigerian,roles,5.254126227282546,6,0.44,0.19667,0.32667,0.2388239
chinedu_dike,Nigerian,since,11.017369792717602,6,0.62,0.37333,0.47533,0.355399
chinedu_dike,Nigerian,then,10.079286090129996,6,0.6,0.47,0.506,0.3359762
chinedu_dike,Nigerian,most,5.941375421747047,6,0.1,0.30667,0.19733,0.387481
chinedu_dike,Nigerian,recently,7.002774177112723,6,0.58,0.46,0.52133,0.241475
chinedu_dike,Nigerian,was,1.8403026209933,6,0.22,0.16,0.17933,0.1673002
chinedu_dike,Nigerian,at,4.713542295821369,6,0.34,0.15333,0.184,0.2772672
chinedu_dike,Nigerian,a,2.675812183611365,6,0.22,0.12333,0.09367,0.2432557
chinedu_dike,Nigerian,financial,4.842633142069345,6,0.38,0.29,0.27767,0.2548754
chinedu_dike,Nigerian,services,10.13221362220667,6,0.6,0.36333,0.47667,0.3377405
chinedu_dike,Nigerian,firm,7.124604255697043,6,0.56,0.51333,0.574,0.2544502
chinedu_dike,Nigerian,helping,12.912727963657373,6,0.68,0.46333,0.66533,0.3797861
chinedu_dike,Nigerian,onboard,5.1549894002232035,6,0.44,0.36667,0.4069,0.2343177
chinedu_dike,Nigerian,clients,11.415709512932196,6,0.64,0.44,0.55467,0.3567409
chinedu_dike,Nigerian,answer,13.156479479208082,6,0.68,0.35667,0.44,0.3869553
chinedu_dike,Nigerian,their,2.052267482004965,6,0.28,0.17667,0.34237,0.1465905
chinedu_dike,Nigerian,questions,3.383666714760897,6,0.3,0.28667,0.31,0.2255778
chinedu_dike,Nigerian,accounts,16.705956666322958,6,0.88,0.63,0.796,0.3796808
chinedu_dike,Nigerian,really,2.5146092756873326,6,0.28,0.30667,0.27467,0.1639963
chinedu_dike,Nigerian,enjoy,4.671809480606602,6,0.38,0.32667,0.37667,0.2458847
chinedu_dike,Nigerian,being,5.584830053393517,6,0.34,0.34667,0.37933,0.3222017
chinedu_dike,Nigerian,that,2.8444778179763426,6,0.26,0.28,0.32267,0.203177
chinedu_dike,Nigerian,connection,5.453947964236875,6,0.44,0.36,0.37867,0.2479067
chinedu_dike,Nigerian,between,6.515611491384411,6,0.54,0.44,0.49933,0.2413189
chinedu_dike,Nigerian,the,3.4780781597454147,6,0.26,0.31333,0.27471,0.222005
chinedu_dike,Nigerian,technical,3.113879459766258,6,0.32,0.31667,0.35533,0.1946175
chinedu_dike,Nigerian,side,5.155782405701257,6,0.46,0.33667,0.39333,0.2241645
chinedu_dike,Nigerian,people,4.916938543794649,6,0.4,0.29333,0.324,0.2458469
chinedu_dike,Nigerian,understand,8.042288335356856,6,0.5,0.42333,0.41533,0.3216915
chinedu_dike,Nigerian,options,17.80038546728863,6,0.9,0.76,0.73867,0.3955641
chinedu_dike,Nigerian,think,2.3993204502578416,6,0.26,0.24667,0.31533,0.1845631
chinedu_dike,Nigerian,i'm,4.405063228987635,6,0.22,0.31667,0.20431,0.2782145
chinedu_dike,Nigerian,strong,1.8330412687526705,6,0.28,0.23333,0.24267,0.1309315
chinedu_dike,Nigerian,candidate,4.349514840172912,6,0.42,0.39667,0.416,0.2071198
chinedu_dike,Nigerian,because,5.219511067184023,6,0.46,0.38667,0.454,0.2269353
chinedu_dike,Nigerian,have,2.1872888176071976,6,0.24,0.18,0.176,0.1822741
chinedu_dike,Nigerian,solid,5.293267812416691,6,0.44,0.35333,0.34133,0.2406031
chinedu_dike,Nigerian,experience,7.205644992705565,6,0.56,0.4,0.40933,0.2573445
chinedu_dike,Nigerian,with,5.262872728721182,6,0.34,0.38,0.32567,0.2769933
chinedu_dike,Nigerian,customers,15.768481435958025,6,0.8,0.65333,0.64933,0.394212
chinedu_dike,Nigerian,getting,1.5735012349403363,5,0.24,0.14667,0.14067,0.1311251
chinedu_dike,Nigerian,more,3.700601080626688,5,0.3,0.17,0.139,0.2467067
chinedu_dike,Nigerian,familiar,3.8329006162071706,5,0.4,0.33333,0.222,0.191645
chinedu_dike,Nigerian,products,10.418558228839986,3,0.68,0.42,0.35161,0.3064282
chinedu_dike,Nigerian,pretty,5.301324236890398,1,0.22,0.06667,0.09867,0.4819386
chinedu_dike,Nigerian,detail,4.741105399089066,1,0.4,0.06333,0.17448,0.2370553
chinedu_dike,Nigerian,which,7.366660441322711,1,0.58,0.06333,0.16,0.2540228
chinedu_dike,Nigerian,helps,3.8499274020974146,1,0.3,0.04667,0.12276,0.2566618
chinedu_dike,Nigerian,me,0.8437074447182025,1,0.18,0.02333,0.08467,0.0937453
chinedu_dike,Nigerian,catch,16.57993346353441,1,0.74,0.01667,0.10966,0.4481063
chinedu_dike,Nigerian,mistakes,7.499104554765154,1,0.5,0.04333,0.14414,0.2999642
chinedu_dike,Nigerian,early,17.935873028743032,1,0.88,0.14,0.32267,0.4076335
alexandra,American,i,12.510866580702816,5,0.6,0.15333,0.28558,0.4170289
alexandra,American,graduated,4.505641280163351,5,0.46,0.44667,0.46267,0.1958974
alexandra,American,about,4.616054325380062,5,0.32,0.38333,0.43933,0.2408376
alexandra,American,three,2.699418546046818,5,0.26,0.29,0.34,0.1861668
alexandra,American,years,1.5923587701669084,5,0.24,0.21,0.244,0.1326966
alexandra,American,ago,4.115043518411392,5,0.38,0.36667,0.34133,0.2165812
alexandra,American,and,3.975345371390408,5,0.28,0.33333,0.41227,0.2385207
alexandra,American,i've,2.5920265478904434,5,0.14,0.24,0.274,0.2160022
alexandra,American,been,0.7424259887146957,5,0.1,0.13333,0.14933,0.1113639
alexandra,American,working,2.62495907979325,5,0.26,0.28667,0.30667,0.1831367
alexandra,American,in,4.8006776634976545,5,0.24,0.31,0.28667,0.3097211
alexandra,American,customer,3.935355238054781,5,0.32,0.32333,0.386,0.243424
alexandra,American,service,5.608570737899058,5,0.3,0.39,0.43,0.287619
alexandra,American,client,5.017033965416138,5,0.38,0.31333,0.37333,0.2640544
alexandra,American,roles,2.271471799791999,5,0.24,0.19667,0.32667,0.1892893
alexandra,American,since,4.960520653651177,5,0.44,0.37333,0.47533,0.2254782
alexandra,American,then,6.186844095545068,5,0.52,0.47,0.506,0.2379555
alexandra,American,most,6.4157112272499175,5,0.06,0.30667,0.19733,0.4184159
alexandra,American,recently,6.729893813190095,5,0.5,0.46,0.52133,0.2691958
alexandra,American,was,1.0432768164664548,5,0.16,0.16,0.17933,0.1304096
alexandra,American,at,0.8219039615486506,5,0.16,0.15333,0.184,0.102738
alexandra,American,a,0.878056356140284,5,0.1,0.12333,0.09367,0.1423875
alexandra,American,financial,3.5671662122503975,5,0.34,0.29,0.27767,0.2098333
alexandra,American,services,4.845029553401941,5,0.34,0.36333,0.47667,0.2666989
alexandra,American,firm,7.2187789844780355,5,0.56,0.51333,0.574,0.2578135
alexandra,American,helping,4.749502262311202,5,0.4,0.46333,0.66533,0.2050145
alexandra,American,onboard,4.239256731901409,5,0.38,0.36667,0.4069,0.2231188
alexandra,American,clients,5.914339174940555,5,0.36,0.44,0.55467,0.2688336
alexandra,American,answer,4.934463792440182,5,0.34,0.35667,0.44,0.2766989
alexandra,American,their,0.9841054789618516,5,0.18,0.17667,0.34237,0.1093451
alexandra,American,questions,3.524258317380948,5,0.24,0.28667,0.31,0.2458785
alexandra,American,accounts,7.527678763089632,5,0.64,0.63,0.796,0.23524
alexandra,American,really,3.357966911680893,5,0.24,0.30667,0.27467,0.2189978
alexandra,American,enjoy,4.486394352724565,5,0.34,0.32667,0.37667,0.2639056
alexandra,American,being,5.093694209672122,5,0.26,0.34667,0.37933,0.293867
alexandra,American,that,3.1703485200395547,5,0.26,0.28,0.32267,0.2264535
alexandra,American,connection,5.372608891388061,5,0.36,0.36,0.37867,0.2984783
alexandra,American,between,5.389854787894208,5,0.5,0.44,0.49933,0.2155942
alexandra,American,the,3.932296820421686,5,0.36,0.31333,0.27471,0.2184609
alexandra,American,technical,3.629823036390262,5,0.34,0.31667,0.35533,0.213519
alexandra,American,side,2.4885122845506102,5,0.32,0.33667,0.39333,0.1478324
alexandra,American,people,2.1519716690323976,5,0.28,0.29333,0.324,0.1467253
alexandra,American,understand,6.172361883958576,5,0.3,0.42333,0.41533,0.2916076
alexandra,American,options,21.352493517758397,5,1.14,0.76,0.73867,0.3746051
alexandra,American,think,1.9887481064432673,5,0.18,0.24667,0.31533,0.1612498
alexandra,American,i'm,4.965149139612563,5,0.16,0.31667,0.20431,0.3135884
alexandra,American,strong,0.7772369830444299,5,0.22,0.23333,0.24267,0.0666203
alexandra,American,candidate,4.2163970507262665,5,0.46,0.39667,0.416,0.1833216
alexandra,American,because,4.908375921983123,5,0.44,0.38667,0.454,0.223108
alexandra,American,have,1.5465159468589438,5,0.14,0.18,0.176,0.1718351
alexandra,American,solid,3.800007145609912,5,0.34,0.35333,0.34133,0.2150947
alexandra,American,experience,4.198723713672474,5,0.38,0.4,0.40933,0.2099362
alexandra,American,with,5.683565648736676,5,0.46,0.38,0.32567,0.2471115
alexandra,American,customers,7.929914860762857,5,0.64,0.65333,0.64933,0.2427525
alexandra,American,getting,0.9175345249526518,4,0.16,0.14667,0.14067,0.1146918
alexandra,American,more,1.4578519804684231,4,0.18,0.17,0.139,0.1619836
alexandra,American,familiar,2.671165651355472,4,0.4,0.33333,0.222,0.1335583
alexandra,American,products,15.684268506438052,2,0.82,0.42,0.35161,0.3825431
lisa,American,i,1.930185875203294,5,0.08,0.15333,0.28558,0.2517634
lisa,American,graduated,4.62221648575755,5,0.48,0.44667,0.46267,0.1925924
lisa,American,about,4.14029363362324,5,0.38,0.38333,0.43933,0.2160153
lisa,American,three,2.8718608521690414,5,0.24,0.29,0.34,0.1980594
lisa,American,years,1.2342098486452069,5,0.2,0.21,0.244,0.1175438
lisa,American,ago,4.842112118691718,5,0.44,0.36667,0.34133,0.220096
lisa,American,and,5.759020407602281,5,0.46,0.33333,0.41227,0.2503922
lisa,American,i've,2.3334090733340034,5,0.16,0.24,0.274,0.1944508
lisa,American,been,0.558354925574988,5,0.12,0.13333,0.14933,0.0837532
lisa,American,working,2.944928791733536,5,0.28,0.28667,0.30667,0.2054601
lisa,American,in,4.820606883960761,5,0.26,0.31,0.28667,0.3110069
lisa,American,customer,3.6004943952494672,5,0.3,0.32333,0.386,0.222711
lisa,American,service,5.005803884390077,5,0.42,0.39,0.43,0.2383716
lisa,American,client,4.22757861905949,5,0.3,0.31333,0.37333,0.2698454
lisa,American,roles,1.8807872911909829,5,0.1,0.19667,0.32667,0.1912665
lisa,American,since,4.411284737297024,5,0.28,0.37333,0.47533,0.2363188
lisa,American,then,6.682469099671254,5,0.5,0.47,0.506,0.2672988
lisa,American,most,14.274238213407973,5,0.7,0.30667,0.19733,0.4078354
lisa,American,recently,3.063732001831668,5,0.44,0.46,0.52133,0.1332057
lisa,American,was,1.1545584802195292,5,0.1,0.16,0.17933,0.1443198
lisa,American,at,0.6618050400708646,5,0.14,0.15333,0.184,0.0863224
lisa,American,a,0.8888106412059191,5,0.1,0.12333,0.09367,0.1441315
lisa,American,financial,2.819970099004037,5,0.24,0.29,0.27767,0.1944807
lisa,American,services,5.081836224010713,5,0.42,0.36333,0.47667,0.2419922
lisa,American,firm,6.928457195585041,5,0.54,0.51333,0.574,0.2566095
lisa,American,helping,7.179726793553542,5,0.58,0.46333,0.66533,0.2475768
lisa,American,onboard,4.257658541579739,5,0.3,0.36667,0.4069,0.2322359
lisa,American,clients,5.603513086517095,5,0.4,0.44,0.55467,0.2547051
lisa,American,answer,4.1507733841180405,5,0.28,0.35667,0.44,0.2327536
lisa,American,their,1.277470256177518,5,0.16,0.17667,0.34237,0.1446193
lisa,American,questions,3.4993475391615094,5,0.34,0.28667,0.31,0.205844
lisa,American,accounts,13.047922356479267,5,0.7,0.63,0.796,0.3727978
lisa,American,really,4.212426542702225,5,0.3,0.30667,0.27467,0.2747235
lisa,American,enjoy,3.462303560798366,5,0.36,0.32667,0.37667,0.1923502
lisa,American,being,5.074394949916406,5,0.28,0.34667,0.37933,0.2927536
lisa,American,that,3.01678225857042,5,0.22,0.28,0.32267,0.2154844
lisa,American,connection,5.047145701704258,5,0.34,0.36,0.37867,0.280397
lisa,American,between,5.677552723927601,5,0.42,0.44,0.49933,0.2580706
lisa,American,the,3.88745262822832,5,0.32,0.31333,0.27471,0.2429658
lisa,American,technical,3.5588139607949403,5,0.26,0.31667,0.35533,0.2247672
lisa,American,side,3.0014019128390954,5,0.32,0.33667,0.39333,0.1783011
lisa,American,people,2.4261571498590984,5,0.28,0.29333,0.324,0.1654198
lisa,American,understand,6.622024849020147,5,0.38,0.42333,0.41533,0.3128516
lisa,American,options,12.874755030895937,5,0.76,0.76,0.73867,0.3388093
lisa,American,think,2.5846431959276694,5,0.28,0.24667,0.31533,0.1846174
lisa,American,i'm,4.944608730791179,5,0.24,0.31667,0.20431,0.3122911
lisa,American,strong,0.7832952143853118,5,0.22,0.23333,0.24267,0.0671396
lisa,American,candidate,4.4427232566258805,5,0.32,0.39667,0.416,0.2240029
lisa,American,because,2.920615288416053,5,0.4,0.38667,0.454,0.1460308
lisa,American,have,1.5399543626396646,5,0.16,0.18,0.176,0.171106
lisa,American,solid,3.971353948018389,5,0.34,0.35333,0.34133,0.2247936
lisa,American,experience,4.137375202692,5,0.44,0.4,0.40933,0.1880625
lisa,American,with,4.605195084500258,5,0.3,0.38,0.32567,0.2423787
lisa,American,customers,13.75518073548479,5,0.72,0.65333,0.64933,0.3820884
lisa,American,getting,0.8944704889397189,4,0.18,0.14667,0.14067,0.0993856
lisa,American,more,1.7793372353243369,4,0.24,0.17,0.139,0.1482781
lisa,American,familiar,2.6636598974806587,4,0.4,0.33333,0.222,0.133183
hope,American,i,1.85301883069746,5,0.08,0.15333,0.28558,0.2416981
hope,American,graduated,5.592265681533126,5,0.42,0.44667,0.46267,0.2504
hope,American,about,4.197864204313386,5,0.38,0.38333,0.43933,0.219019
hope,American,three,4.085539603100771,5,0.3,0.29,0.34,0.2723693
hope,American,years,1.3138592718138695,5,0.22,0.21,0.244,0.1194418
hope,American,ago,5.016751380720899,5,0.42,0.36667,0.34133,0.2388929
hope,American,and,4.107046471353359,5,0.36,0.33333,0.41227,0.2281692
hope,American,i've,3.9542652120904465,5,0.4,0.24,0.274,0.1977133
hope,American,been,1.344306932086885,5,0.18,0.13333,0.14933,0.1493674
hope,American,working,4.017458475300462,5,0.3,0.28667,0.30667,0.2678306
hope,American,in,6.168598567639135,5,0.36,0.31,0.28667,0.3426999
hope,American,customer,4.547178401971659,5,0.34,0.32333,0.386,0.2674811
hope,American,service,4.035435887688103,5,0.44,0.39,0.43,0.1834289
hope,American,client,3.4729707207453844,5,0.26,0.31333,0.37333,0.221679
hope,American,roles,2.3916152995403075,5,0.26,0.19667,0.32667,0.1839704
hope,American,since,5.763926511028805,5,0.48,0.37333,0.47533,0.2401636
hope,American,then,5.822662156287754,5,0.4,0.47,0.506,0.2477729
hope,American,most,6.441894419869049,5,0.06,0.30667,0.19733,0.4201235
hope,American,recently,3.059722391255657,5,0.44,0.46,0.52133,0.1330314
hope,American,was,1.1203835005195513,5,0.16,0.16,0.17933,0.1400479
hope,American,at,1.3956877085852355,5,0.2,0.15333,0.184,0.1395688
hope,American,a,3.1319572590334217,5,0.28,0.12333,0.09367,0.2237112
hope,American,financial,4.091173634183058,5,0.34,0.29,0.27767,0.2406573
hope,American,services,4.7353785188839455,5,0.38,0.36333,0.47667,0.2492304
hope,American,firm,6.571209390225614,5,0.48,0.51333,0.574,0.2560211
hope,American,helping,7.0211385697713595,5,0.56,0.46333,0.66533,0.2507549
hope,American,onboard,4.947042018995256,5,0.38,0.36667,0.4069,0.2603706
hope,American,clients,6.726489397305826,5,0.5,0.44,0.55467,0.2690596
hope,American,answer,5.039569743057855,5,0.44,0.35667,0.44,0.2290714
hope,American,their,1.0692732993382048,5,0.2,0.17667,0.34237,0.1069273
hope,American,questions,3.8989774752080897,5,0.32,0.28667,0.31,0.2436861
hope,American,accounts,9.68110743616182,5,0.64,0.63,0.796,0.3025346
hope,American,really,2.9319328431824103,5,0.28,0.30667,0.27467,0.191213
hope,American,enjoy,2.9625288332097086,5,0.32,0.32667,0.37667,0.1813793
hope,American,being,6.154903188713035,5,0.38,0.34667,0.37933,0.3239423
hope,American,that,5.032452615726414,5,0.36,0.28,0.32267,0.2795807
hope,American,connection,5.239479438593747,5,0.38,0.36,0.37867,0.2757621
hope,American,between,6.415040625140203,5,0.5,0.44,0.49933,0.2566016
hope,American,the,4.659936076335764,5,0.36,0.31333,0.27471,0.2588853
hope,American,technical,4.842276560841659,5,0.4,0.31667,0.35533,0.2421138
hope,American,side,3.5056241536627426,5,0.36,0.33667,0.39333,0.1947569
hope,American,people,3.469498088463118,5,0.32,0.29333,0.324,0.2168436
hope,American,understand,7.4412452505004865,5,0.48,0.42333,0.41533,0.3100519
hope,American,options,13.69191604184248,5,0.52,0.76,0.73867,0.3603136
hope,American,think,2.108575901334913,5,0.22,0.24667,0.31533,0.1709656
hope,American,i'm,5.065769648251088,5,0.28,0.31667,0.20431,0.3199433
hope,American,strong,1.9629707818010729,5,0.28,0.23333,0.24267,0.1402122
hope,American,candidate,4.816575471142137,5,0.44,0.39667,0.416,0.2189352
hope,American,because,5.089398503966942,5,0.36,0.38667,0.454,0.2632448
hope,American,have,1.528438156394764,5,0.14,0.18,0.176,0.1698265
hope,American,solid,4.267913485959776,5,0.32,0.35333,0.34133,0.24158
hope,American,experience,4.1707594223287785,5,0.44,0.4,0.40933,0.18958
hope,American,with,4.46324532663478,5,0.3,0.38,0.32567,0.2349076
hope,American,customers,13.196807828600257,5,0.66,0.65333,0.64933,0.3999033
hope,American,getting,0.8904159992582874,4,0.18,0.14667,0.14067,0.0989351
hope,American,more,1.801582700811634,4,0.22,0.17,0.139,0.1637802
hope,American,familiar,2.666908804216569,4,0.4,0.33333,0.222,0.1333454
hope,American,products,15.024163332085982,2,0.76,0.42,0.35161,0.3953727
adam,American,i,1.8715636562843536,5,0.08,0.15333,0.28558,0.244117
adam,American,graduated,5.611690513558733,5,0.38,0.44667,0.46267,0.2512697
adam,American,about,5.0899036704404255,5,0.36,0.38333,0.43933,0.2655602
adam,American,three,2.9118817850394367,5,0.26,0.29,0.34,0.2008194
adam,American,years,1.3839157271671998,5,0.18,0.21,0.244,0.1318015
adam,American,ago,4.590963911373101,5,0.26,0.36667,0.34133,0.2504162
adam,American,and,4.079404069773737,5,0.36,0.33333,0.41227,0.2266336
adam,American,i've,2.3237046039461204,5,0.16,0.24,0.274,0.1936421
adam,American,been,0.5562233724729928,5,0.12,0.13333,0.14933,0.0834335
adam,American,working,2.8689107487956536,5,0.24,0.28667,0.30667,0.2001566
adam,American,in,4.657936776436595,5,0.16,0.31,0.28667,0.3005121
adam,American,customer,3.97231936228226,5,0.24,0.32333,0.386,0.2457105
adam,American,service,4.999569697778223,5,0.36,0.39,0.43,0.2563882
adam,American,client,3.729129459015121,5,0.32,0.31333,0.37333,0.2330706
adam,American,roles,1.8517557897580157,5,0.12,0.19667,0.32667,0.1883141
adam,American,since,4.153619107342792,5,0.32,0.37333,0.47533,0.2225153
adam,American,then,4.737985790222695,5,0.46,0.47,0.506,0.2016164
adam,American,most,7.219134875471849,5,0.12,0.30667,0.19733,0.4708131
adam,American,recently,5.163159482352507,5,0.46,0.46,0.52133,0.2244852
adam,American,was,0.7899871052859272,5,0.14,0.16,0.17933,0.0987484
adam,American,at,0.6708540179994261,5,0.14,0.15333,0.184,0.0875027
adam,American,a,1.5121496000304435,5,0.08,0.12333,0.09367,0.2452134
adam,American,financial,2.8545515599498708,5,0.28,0.29,0.27767,0.1968656
adam,American,services,4.095705319726626,5,0.32,0.36333,0.47667,0.2254517
adam,American,firm,7.087298042295333,5,0.5,0.51333,0.574,0.2761285
adam,American,helping,5.80309998574789,5,0.38,0.46333,0.66533,0.2504935
adam,American,onboard,4.370397853810781,5,0.32,0.36667,0.4069,0.2383853
adam,American,clients,6.034143007410762,5,0.48,0.44,0.55467,0.2514226
adam,American,answer,4.897869454358405,5,0.36,0.35667,0.44,0.2721039
adam,American,their,1.1123994985732704,5,0.2,0.17667,0.34237,0.1112399
adam,American,questions,3.305579651699903,5,0.18,0.28667,0.31,0.2306218
adam,American,accounts,11.299419527013908,5,0.56,0.63,0.796,0.3587117
adam,American,really,2.9960858154001953,5,0.28,0.30667,0.27467,0.1953969
adam,American,enjoy,3.9285386113870606,5,0.26,0.32667,0.37667,0.2405228
adam,American,being,5.042579602080335,5,0.24,0.34667,0.37933,0.2909181
adam,American,that,3.070890584840041,5,0.2,0.28,0.32267,0.2193493
adam,American,connection,5.143838600946672,5,0.3,0.36,0.37867,0.2857688
adam,American,between,5.197147375685438,5,0.32,0.44,0.49933,0.236234
adam,American,the,4.0019270810850625,5,0.2,0.31333,0.27471,0.2554422
adam,American,technical,4.335396596666646,5,0.34,0.31667,0.35533,0.2550233
adam,American,side,3.547320628434933,5,0.36,0.33667,0.39333,0.1970734
adam,American,people,2.4470106733846637,5,0.28,0.29333,0.324,0.1668416
adam,American,understand,6.111892105016875,5,0.3,0.42333,0.41533,0.2887508
adam,American,options,12.813941422074654,5,0.76,0.76,0.73867,0.337209
adam,American,think,1.9272212743090396,5,0.18,0.24667,0.31533,0.1562612
adam,American,i'm,4.739891561514088,5,0.18,0.31667,0.20431,0.2993616
adam,American,strong,0.8094261628941494,5,0.22,0.23333,0.24267,0.0693794
adam,American,candidate,5.0948394671276045,5,0.42,0.39667,0.416,0.2426114
adam,American,because,2.928443259903058,5,0.4,0.38667,0.454,0.1464222
adam,American,have,1.496911401305184,5,0.16,0.18,0.176,0.1663235
adam,American,solid,4.7748175308200285,5,0.28,0.35333,0.34133,0.2702727
adam,American,experience,5.264829031067544,5,0.42,0.4,0.40933,0.2507061
adam,American,with,5.1645686247986,5,0.26,0.38,0.32567,0.2718194
adam,American,customers,12.746042212467398,5,0.62,0.65333,0.64933,0.390185
adam,American,getting,1.4491034827630291,4,0.2,0.14667,0.14067,0.1449103
adam,American,more,1.958329541703086,4,0.12,0.17,0.139,0.2303917
adam,American,familiar,5.291936974751802,4,0.34,0.33333,0.222,0.3112904
adam,American,products,15.488700407579548,2,0.68,0.42,0.35161,0.45555
donovan,American,i,1.1029365430275102,5,0.04,0.15333,0.28558,0.1438613
donovan,American,graduated,4.597669959083917,5,0.48,0.44667,0.46267,0.1915696
donovan,American,about,5.031984177883236,5,0.34,0.38333,0.43933,0.2625383
donovan,American,three,3.0687294200213784,5,0.22,0.29,0.34,0.2116365
donovan,American,years,1.3371859621226194,5,0.22,0.21,0.244,0.1215624
donovan,American,ago,4.142476508074791,5,0.32,0.36667,0.34133,0.2259533
donovan,American,and,4.964031266440421,5,0.3,0.33333,0.41227,0.2978419
donovan,American,i've,2.4217369777578135,5,0.18,0.24,0.274,0.2018114
donovan,American,been,0.558918048513791,5,0.12,0.13333,0.14933,0.0838377
donovan,American,working,2.846193292862992,5,0.26,0.28667,0.30667,0.1985716
donovan,American,in,4.845771662678329,5,0.2,0.31,0.28667,0.3126304
donovan,American,customer,3.6910946036077306,5,0.3,0.32333,0.386,0.2283151
donovan,American,service,3.97695598821621,5,0.44,0.39,0.43,0.1807707
donovan,American,client,4.33170526267805,5,0.34,0.31333,0.37333,0.2548062
donovan,American,roles,3.7072164606710287,5,0.3,0.19667,0.32667,0.2471478
donovan,American,since,5.002884641476477,5,0.38,0.37333,0.47533,0.2633097
donovan,American,then,6.243164369485238,5,0.48,0.47,0.506,0.2601318
donovan,American,most,7.036202127003688,5,0.08,0.30667,0.19733,0.4588827
donovan,American,recently,5.438590768281243,5,0.48,0.46,0.52133,0.2266079
donovan,American,was,0.7806957825966221,5,0.14,0.16,0.17933,0.097587
donovan,American,at,0.9650121634429965,5,0.12,0.15333,0.184,0.1258712
donovan,American,a,1.5019513616744515,5,0.08,0.12333,0.09367,0.2435597
donovan,American,financial,3.558180794536116,5,0.32,0.29,0.27767,0.2223863
donovan,American,services,3.850457115730825,5,0.36,0.36333,0.47667,0.2119518
donovan,American,firm,7.4997588508201645,5,0.58,0.51333,0.574,0.2586124
donovan,American,helping,5.5094529538783945,5,0.4,0.46333,0.66533,0.2378181
donovan,American,onboard,4.119844155555143,5,0.3,0.36667,0.4069,0.2247188
donovan,American,clients,5.671888741340333,5,0.38,0.44,0.55467,0.2578131
donovan,American,answer,4.245918365924295,5,0.26,0.35667,0.44,0.2380889
donovan,American,their,1.0893874870211555,5,0.18,0.17667,0.34237,0.1210431
donovan,American,questions,4.1684037077206595,5,0.3,0.28667,0.31,0.2778936
donovan,American,accounts,9.710864430224586,5,0.64,0.63,0.796,0.3034645
donovan,American,really,5.024173179440006,5,0.4,0.30667,0.27467,0.2512087
donovan,American,enjoy,2.9044370258184045,5,0.32,0.32667,0.37667,0.1778227
donovan,American,being,5.604960128789356,5,0.3,0.34667,0.37933,0.3233631
donovan,American,that,2.9717646963354047,5,0.24,0.28,0.32267,0.2122689
donovan,American,connection,4.914548760692904,5,0.28,0.36,0.37867,0.2730305
donovan,American,between,5.726112364449916,5,0.38,0.44,0.49933,0.2602778
donovan,American,the,3.744001046419189,5,0.22,0.31333,0.27471,0.2389788
donovan,American,technical,3.747128972053909,5,0.32,0.31667,0.35533,0.2341956
donovan,American,side,4.351134118763197,5,0.34,0.33667,0.39333,0.2559491
donovan,American,people,3.084675857539142,5,0.3,0.29333,0.324,0.2056451
donovan,American,understand,6.708234793378132,5,0.4,0.42333,0.41533,0.3169245
donovan,American,options,17.039548504363157,5,0.84,0.76,0.73867,0.4057035
donovan,American,think,4.94943221491337,5,0.4,0.24667,0.31533,0.2474716
donovan,American,i'm,5.71603386562023,5,0.3,0.31667,0.20431,0.3610127
donovan,American,strong,1.6707317787755342,5,0.24,0.23333,0.24267,0.1392276
donovan,American,candidate,4.159583472587892,5,0.46,0.39667,0.416,0.1808515
donovan,American,because,2.919238947460315,5,0.4,0.38667,0.454,0.1459619
donovan,American,have,1.58210075913068,5,0.12,0.18,0.176,0.175789
donovan,American,solid,4.791458324483723,5,0.3,0.35333,0.34133,0.2712146
donovan,American,experience,5.378262719903408,5,0.34,0.4,0.40933,0.2689131
donovan,American,with,5.58088768816842,5,0.44,0.38,0.32567,0.2536767
donovan,American,customers,7.880106271053608,5,0.64,0.65333,0.64933,0.2412277
burt,American,i,1.1036902347147772,5,0.04,0.15333,0.28558,0.1439596
burt,American,graduated,5.33632540917157,5,0.46,0.44667,0.46267,0.2320141
burt,American,about,6.322146863034375,5,0.52,0.38333,0.43933,0.2431595
burt,American,three,5.642452591779561,5,0.46,0.29,0.34,0.245324
burt,American,years,1.2523026645180424,5,0.2,0.21,0.244,0.1192669
burt,American,ago,4.82306004257223,5,0.38,0.36667,0.34133,0.2538453
burt,American,and,4.182701146996198,5,0.24,0.33333,0.41227,0.2509621
burt,American,i've,3.9215789302830593,5,0.4,0.24,0.274,0.1960789
burt,American,been,1.048819677612443,5,0.16,0.13333,0.14933,0.1311025
burt,American,working,5.219833329532651,5,0.38,0.28667,0.30667,0.2747281
burt,American,in,13.267285091906544,5,0.64,0.31,0.28667,0.4146027
