file_path,category,speaker_name_from_file,name,consent_18_plus,data_sharing_consent,age_range,english_acquired_location,native_language,other_languages,age_learned_english,countries_lived,gender,uw_affiliation,recording_device,language_background_notes,accent_nationality_origin,audio_quality_rating,quality_notes,prompt_type,script_type,prompt,model_version,model_output
client-disagreement/cd - speaker_22.wav,client-disagreement,speaker_22,speaker_22,Yes,Yes,25-34,India,Hindi,Punjabi and Hindi,5,"India, US",male,Yes - Student,Macbook (PC),,Indian,,,native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were generally good, with words being clearly enunciated and easy to understand. The pacing and rhythm of speech were steady, though there were a few moments where the pace slowed slightly, which could be improved for a more dynamic delivery. The tone conveyed a moderate level of confidence and engagement, though it could be more energetic to fully capture the listener's attention. Overall verbal fluency was solid, with minimal filler words and smooth transitions between ideas. Compared to a native English speaker, the candidate's delivery was competent but could benefit from a bit more variation in tone and a slightly quicker pace to enhance engagement. Rating: 5""}"
client-disagreement/cd - speaker_23.wav,client-disagreement,speaker_23,speaker_23,Yes,Yes,18-24,India,Gujarati,Hindi,3,"India, USA",male,No,iphone (mobile),,Indian,8.0,"clear audio, no noise. slight consistent white noise and movement of mic. speaker does sound more timid in recording",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response, detailing a specific situation where a client disagreed with their recommendation. They explained the client's perspective, their own recommendation, and the steps they took to understand the client's reasoning. The candidate demonstrated active listening, empathy, and a collaborative approach by discussing scenarios and explaining the rationale behind diversification. They also described the outcome, which was a compromise that satisfied both parties. The response was relevant, coherent, and complete, showing a good balance between understanding the client's needs and maintaining professional advice. However, the candidate could have further strengthened their answer by reflecting on what they learned from the experience or how it influenced their future interactions with clients. Overall, the content aligns well with what would be expected from an ideal employee, though there is room for deeper reflection. Rating: 6""}"
client-disagreement/cd - speaker_23.wav,client-disagreement,speaker_23,speaker_23,Yes,Yes,18-24,India,Gujarati,Hindi,3,"India, USA",male,No,iphone (mobile),,Indian,8.0,"clear audio, no noise. slight consistent white noise and movement of mic. speaker does sound more timid in recording",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""audio_data"": ""I heard a client who wanted to put a lot of the portfolio in one tech stock because they worked in the industry and felt confident about it. I recommended more diversification based on risk tolerance. They pushed back because they felt they had good insight. Instead of just agreeing or arguing, I asked them to walk me through their thinking so I could understand it better. We talked through scenarios, like what would happen if the stock dropped. I acknowledged they knew the industry well but explained diversification was about managing risk. We ended up compromising. They kept a bigger position than I suggested but not as concentrated as they wanted. They appreciated that I listened.""}"
client-disagreement/cd - speaker_23.wav,client-disagreement,speaker_23,speaker_23,Yes,Yes,18-24,India,Gujarati,Hindi,3,"India, USA",male,No,iphone (mobile),,Indian,8.0,"clear audio, no noise. slight consistent white noise and movement of mic. speaker does sound more timid in recording",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response, starting with the client's initial disagreement and then explaining the steps taken to address it. They demonstrated relevance to the question by focusing on the interaction with the client and the reasoning behind their recommendation. The logical flow was coherent, moving from understanding the client's perspective to discussing scenarios and reaching a compromise. The answer was fairly complete, covering the initial conflict, the process of discussion, and the resolution. However, the candidate could have added more detail on the specific outcomes or lessons learned from the experience to enhance completeness. Overall, the content was strong and comparable to that of a native English speaker in terms of clarity and organization. Rating: 6""}"
client-disagreement/cd - speaker_23.wav,client-disagreement,speaker_23,speaker_23,Yes,Yes,18-24,India,Gujarati,Hindi,3,"India, USA",male,No,iphone (mobile),,Indian,8.0,"clear audio, no noise. slight consistent white noise and movement of mic. speaker does sound more timid in recording",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation are generally good, with words being clearly pronounced and easy to understand. The pacing is steady, though slightly on the slower side, which may help with clarity but can also affect the overall rhythm of the speech. The tone conveys a moderate level of confidence and engagement, though there are moments where the energy could be higher to maintain listener interest. Overall verbal fluency is solid, with minimal hesitation or filler words, indicating a good command of spoken English. Compared to a native English speaker, the delivery is competent but could benefit from a bit more dynamism and variation in tone to enhance engagement. Rating: 5""}"
client-disagreement/cd - speaker_24.wav,client-disagreement,speaker_24,speaker_24,Yes,No,55-64,China,Chinese,Chinese,16,"China, United States",female,No,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response, detailing a specific situation where a client disagreed with their recommendation. They explained the context, the client's perspective, and their own rationale for diversification. The candidate demonstrated active listening by asking the client to explain their thinking, and they engaged in a collaborative discussion to explore potential scenarios. They also showed an understanding of risk management and were able to reach a compromise that balanced the client's preferences with sound investment principles. The response was relevant, coherent, and complete, addressing the question directly and showing a thoughtful approach to handling disagreement. However, the candidate could have strengthened their answer by reflecting on what they learned from the experience or how it influenced their future interactions with clients. Rating: 6""}"
client-disagreement/cd - speaker_24.wav,client-disagreement,speaker_24,speaker_24,Yes,No,55-64,China,Chinese,Chinese,16,"China, United States",female,No,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were generally good, though there were moments where the speech felt slightly hesitant. The pacing was steady, but at times it could have been more dynamic to maintain engagement. The rhythm of speech was consistent, but lacked variation that could convey more confidence and enthusiasm. The tone was calm and professional, though it could benefit from more energy to enhance engagement. Overall verbal fluency was adequate, with only minor pauses that did not significantly disrupt the flow. Rating: 5""}"
client-disagreement/cd - speaker_24.wav,client-disagreement,speaker_24,speaker_24,Yes,No,55-64,China,Chinese,Chinese,16,"China, United States",female,No,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's response is well-structured and directly addresses the question. They clearly describe the situation, their recommendation, the client's disagreement, and the steps they took to handle the situation. The candidate demonstrates active listening by asking the client to explain their reasoning, and they show a collaborative approach by discussing scenarios and reaching a compromise. The logical flow is coherent, and the answer is complete, covering the initial conflict, the process of resolution, and the outcome. The content is comparable to that of a native English speaker in terms of clarity and organization. Rating: 6""}"
client-disagreement/cd - speaker_24.wav,client-disagreement,speaker_24,speaker_24,Yes,No,55-64,China,Chinese,Chinese,16,"China, United States",female,No,iphone (mobile),,Chinese,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were generally understandable, though there were moments where certain words were slightly unclear. The pacing was steady, but occasionally a bit slow, which might affect engagement. The rhythm of speech was consistent, but lacked variation, which could make the delivery sound somewhat monotone. Confidence in tone was moderate; the candidate sounded thoughtful but not particularly assertive. Overall verbal fluency was decent, with minimal hesitation, but there is room for improvement in sounding more natural and dynamic, similar to a native English speaker. Rating: 4""}"
client-disagreement/cd - speaker_25.wav,client-disagreement,speaker_25,speaker_25,Yes,Yes,25-34,US,Chinese Mandarin,Japanese,6,"China, US",female,Yes - Student,Macbook (PC),,Chinese,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response, directly addressing the question by describing a specific situation where a client disagreed with their recommendation. They explained the context, the client's perspective, and their own reasoning for recommending diversification. The candidate demonstrated active listening by asking the client to explain their thinking, and they engaged in a collaborative discussion to explore potential scenarios. They also showed an understanding of risk management and were able to reach a compromise that balanced the client's preferences with sound investment principles. The response was coherent, logically structured, and complete, covering the initial disagreement, the process of handling it, and the outcome. Overall, the content reflects a strong ability to handle client disagreements professionally and constructively. Rating: 6""}"
client-disagreement/cd - speaker_25.wav,client-disagreement,speaker_25,speaker_25,Yes,Yes,25-34,US,Chinese Mandarin,Japanese,6,"China, US",female,Yes - Student,Macbook (PC),,Chinese,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were generally good, with words being clearly enunciated and easy to understand. The pacing and rhythm of speech were steady, though there were moments where the pace slowed slightly, which could be improved for a more dynamic delivery. The tone conveyed a moderate level of confidence and engagement, but there was room for more energy to fully captivate the listener. Overall verbal fluency was solid, with minimal filler words and smooth transitions between ideas. With a bit more enthusiasm and a slightly more consistent pace, the delivery could be elevated further. Rating: 5""}"
client-disagreement/cd - speaker_25.wav,client-disagreement,speaker_25,speaker_25,Yes,Yes,25-34,US,Chinese Mandarin,Japanese,6,"China, US",female,Yes - Student,Macbook (PC),,Chinese,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response that directly addressed the question. They described the situation, their recommendation, the client's disagreement, and how they handled it. The candidate demonstrated active listening by asking the client to explain their reasoning, and they engaged in a collaborative discussion to explore potential outcomes. They also showed an understanding of risk management and the importance of diversification. The resolution involved a compromise that balanced the client's confidence with prudent risk management. The response was coherent, logically structured, and complete, showing a good level of professionalism and problem-solving skills. Rating: 6""}"
client-disagreement/cd - speaker_25.wav,client-disagreement,speaker_25,speaker_25,Yes,Yes,25-34,US,Chinese Mandarin,Japanese,6,"China, US",female,Yes - Student,Macbook (PC),,Chinese,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation are generally good, with words being clearly enunciated and easy to understand. The pacing and rhythm of speech are steady, though there are occasional pauses that slightly disrupt the flow. The tone conveys a moderate level of confidence and engagement, though it could be more dynamic to fully capture the listener's attention. Overall verbal fluency is solid, with minimal filler words and a coherent delivery. Compared to a native English speaker, the candidate's delivery is competent but could benefit from a bit more variation in tone and smoother transitions between thoughts. Rating: 5""}"
client-disagreement/cd - speaker_26.wav,client-disagreement,speaker_26,speaker_26,Yes,Yes,25-34,"St. Paul, MN, USA","Chinese, English",,3,"Beijing, China",female,Yes - Staff/Faculty,iphone (mobile),Born in the U.S. and mainly lived in U.S. except for ages 0-2. ,American,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response that directly addressed the question. They described the situation, their recommendation, the client's disagreement, and the steps they took to handle it. The candidate demonstrated active listening by asking the client to explain their reasoning, and they engaged in a collaborative discussion by walking through scenarios. They also explained the rationale behind diversification and risk management, showing an understanding of the client's perspective while maintaining professional advice. The resolution involved a compromise, which indicates the candidate's ability to negotiate and find a middle ground. Overall, the response was coherent, relevant, and complete, though it could have been enhanced by mentioning any follow-up actions or long-term outcomes. Rating: 6""}"
client-disagreement/cd - speaker_26.wav,client-disagreement,speaker_26,speaker_26,Yes,Yes,25-34,"St. Paul, MN, USA","Chinese, English",,3,"Beijing, China",female,Yes - Staff/Faculty,iphone (mobile),Born in the U.S. and mainly lived in U.S. except for ages 0-2. ,American,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal presentation was clear and articulate, with each word pronounced distinctly, making it easy to follow their narrative. The pacing was steady and well-controlled, neither too fast nor too slow, which helped maintain engagement throughout the response. The rhythm of speech was natural, with appropriate pauses that allowed the listener to absorb the information. The tone conveyed confidence and a sense of calm, suggesting the candidate was comfortable and composed. Overall, the verbal fluency was strong, with minimal filler words and a smooth flow of ideas. Rating: 6""}"
client-disagreement/cd - speaker_26.wav,client-disagreement,speaker_26,speaker_26,Yes,Yes,25-34,"St. Paul, MN, USA","Chinese, English",,3,"Beijing, China",female,Yes - Staff/Faculty,iphone (mobile),Born in the U.S. and mainly lived in U.S. except for ages 0-2. ,American,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's response is clear, well-organized, and directly relevant to the question. They provide a specific example of a client disagreement, explain their approach to understanding the client's perspective, and describe how they guided the client through risk scenarios to reach a compromise. The logical flow is coherent, moving from the initial disagreement to the resolution, and the answer feels complete, covering both the process and the outcome. The candidate demonstrates an understanding of client relations and risk management, and their approach shows empathy and professionalism. Compared to a native English speaker, the content is strong and well-articulated, though it could be enhanced by briefly mentioning any follow-up actions or lessons learned. Overall, the response is solid and effective. Rating: 6""}"
client-disagreement/cd - speaker_26.wav,client-disagreement,speaker_26,speaker_26,Yes,Yes,25-34,"St. Paul, MN, USA","Chinese, English",,3,"Beijing, China",female,Yes - Staff/Faculty,iphone (mobile),Born in the U.S. and mainly lived in U.S. except for ages 0-2. ,American,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were strong, with each word pronounced clearly and without noticeable accent interference. The pacing and rhythm of speech were steady and natural, neither rushed nor too slow, which made the response easy to follow. The tone conveyed confidence and engagement, suggesting the candidate was comfortable and invested in the conversation. Overall verbal fluency was high, with minimal filler words and smooth transitions between ideas. Compared to a native English speaker, the delivery was very close to native-level proficiency, demonstrating excellent command of spoken English."", ""rating"": 6}"
client-disagreement/cd - speaker_27.wav,client-disagreement,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate provided a clear and organized response that directly addressed the question. They described the situation, their recommendation, the client's disagreement, and how they handled it by engaging in a dialogue to understand the client's perspective. They also explained the rationale behind their recommendation and worked towards a compromise, demonstrating both empathy and professional expertise. The response was coherent, logically structured, and complete, showing an understanding of risk management and client relations. While the answer was strong, it could be improved by including more specific details about the outcome or lessons learned. Overall, the content aligns well with what would be expected from an ideal employee in such a scenario. Rating: 6""}"
client-disagreement/cd - speaker_27.wav,client-disagreement,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were generally good, with words being clearly enunciated and easy to understand. The pacing and rhythm of speech were steady, though there were a few moments where the pace slowed slightly, which could be improved for a more dynamic delivery. The tone conveyed a moderate level of confidence and engagement, though it could have been more energetic to fully capture the listener's attention. Overall verbal fluency was solid, with minimal filler words and smooth transitions between ideas. With a bit more energy and consistent pacing, the delivery could be elevated further. Rating: 5""}"
client-disagreement/cd - speaker_27.wav,client-disagreement,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's response is well-structured and directly addresses the question. They clearly outline the situation, their recommendation, the client's disagreement, and the steps they took to handle the situation. The candidate demonstrates active listening by asking the client to explain their reasoning, and they show an understanding of risk management by discussing scenarios and explaining the importance of diversification. The resolution is also clearly described, showing a compromise that satisfied both parties. The response is coherent, logically flows from one point to the next, and is complete in terms of addressing the question. Overall, the content is comparable to that of a native English speaker in terms of clarity and organization. Rating: 6""}"
client-disagreement/cd - speaker_27.wav,client-disagreement,speaker_27,speaker_27,Yes,No,25-34,United States,English,French,Native,United States,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were strong, with each word being clearly enunciated and easy to understand. The pacing and rhythm of speech were steady and well-controlled, allowing the listener to follow along without feeling rushed or bored. The tone conveyed confidence and engagement, suggesting that the candidate was comfortable and invested in the conversation. Overall verbal fluency was high, with minimal filler words and smooth transitions between ideas. Compared to a native English speaker, the candidate's delivery was very natural and professional. Rating: 6""}"
client-disagreement/cd - speaker_28.wav,client-disagreement,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's response is well-structured and directly addresses the question. They clearly describe the situation, their recommendation, the client's disagreement, and the steps they took to handle it. The candidate demonstrates active listening by asking the client to explain their reasoning, and they show a collaborative approach by walking through scenarios and ultimately reaching a compromise. The response is coherent, logically flows from the problem to the resolution, and highlights key skills such as risk management, client communication, and flexibility. While the answer is strong, it could be improved by briefly mentioning the outcome or impact of the compromise on the client relationship or portfolio performance. Overall, the content is solid and aligns closely with what would be expected from an ideal employee in such a situation. Rating: 6""}"
client-disagreement/cd - speaker_28.wav,client-disagreement,speaker_28,speaker_28,Yes,Yes,18-24,"Tacoma, Washington, United States",Korean,,3 years old,South Korea,male,Yes - Student,iphone (mobile),,American,9.0,"clear audio, no noise. small microphone pop once",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when a client disagreed with your recommendation. How did you handle it?' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",gpt-audio-1.5,"{""analysis"": ""The candidate's vocal clarity and articulation were generally good, with words being clearly enunciated and easy to understand. The pacing and rhythm of speech were steady, though there were a few moments where the pace slowed slightly, which could be improved for a more dynamic delivery. The tone conveyed a moderate level of confidence and engagement, but there was room for more energy to fully captivate the listener. Overall verbal fluency was solid, with minimal filler words and smooth transitions between ideas. With a bit more enthusiasm and a slightly more varied pace, the candidate could elevate their delivery to a higher level. Rating: 5""}"
