file_path,category,speaker_name_from_file,name,consent_18_plus,data_sharing_consent,age_range,english_acquired_location,native_language,other_languages,age_learned_english,countries_lived,gender,uw_affiliation,recording_device,language_background_notes,accent_nationality_origin,audio_quality_rating,quality_notes,prompt_type,script_type,prompt,model_version,model_output
financial-product/fp - speaker_49.wav,financial-product,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. The response is relevant to the question and demonstrates a good understanding of financial concepts. The candidate's approach of not giving tax advice but suggesting further consultation is commendable. The response is comprehensive, covering all aspects of the question. Rating: 7"
financial-product/fp - speaker_49.wav,financial-product,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They engage effectively and maintain a fluent delivery throughout. Rating: 7"
financial-product/fp - speaker_49.wav,financial-product,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. They demonstrate a good understanding of financial concepts and maintain a professional tone, suggesting they are knowledgeable and confident in their financial advice. However, they could improve by providing more detailed examples and emphasizing the importance of consulting a tax professional. Overall, the candidate's response is competent but could be enhanced with additional practical insights. Rating: 6"
financial-product/fp - speaker_49.wav,financial-product,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They engage effectively with the audience, maintaining a steady rhythm and fluent verbal delivery. Rating: 7"
financial-product/fp - speaker_49.wav,financial-product,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. The candidate demonstrates a good understanding of the topic and maintains a neutral tone, making the explanation accessible. The response is relevant to the question and shows the candidate's ability to communicate complex financial concepts without bias. Overall, the candidate's content is on par with that of a native English speaker. Rating: 7"
financial-product/fp - speaker_49.wav,financial-product,speaker_49,speaker_49,Yes,Yes,25-34,"Salt Lake City, Utah, United States of America",English,,native,United States of America,female,Yes - Student,iphone (mobile),,American,10.0,"clear audio, no noise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They engage effectively with the audience, demonstrating strong verbal fluency. Rating: 7"
financial-product/fp - speaker_50.wav,financial-product,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response was clear and well-organized, effectively explaining the differences between traditional and Roth IRAs using relatable examples. They demonstrated a good understanding of the client's tax situation and provided appropriate advice without pushing a specific option. The response was relevant and comprehensive, making it easy to follow. Rating: 7"
financial-product/fp - speaker_50.wav,financial-product,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6."
financial-product/fp - speaker_50.wav,financial-product,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, providing a relevant example of explaining a financial product to a client. They demonstrate a good understanding of the topic and maintain a professional tone. Rating: 7"
financial-product/fp - speaker_50.wav,financial-product,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6."
financial-product/fp - speaker_50.wav,financial-product,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,Rating: 6
financial-product/fp - speaker_50.wav,financial-product,speaker_50,speaker_50,Yes,No,18-24,Scotland,English,A little bit of Chinese,Native,Scotland,female,No,iphone (mobile),,British,9.0,"quiet white noise in background and small sound of tap once, cler audio, no noise otherwise.",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone, though there is room for improvement in fluency. Rating: 5."
financial-product/fp - speaker_51.wav,financial-product,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response was clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. They demonstrated a good understanding of the topic and provided practical advice without pushing a specific option. The response was relevant and coherent, making it easy to follow. Rating: 7"
financial-product/fp - speaker_51.wav,financial-product,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6."
financial-product/fp - speaker_51.wav,financial-product,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response was clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. They demonstrated a good understanding of financial concepts and maintained a professional tone throughout. The candidate's ability to avoid pushing one option and instead suggest consulting a tax professional was commendable. Overall, the response was expert-level, with a clear and logical flow. Rating: 7"
financial-product/fp - speaker_51.wav,financial-product,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 5."
financial-product/fp - speaker_51.wav,financial-product,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,Rating: 7
financial-product/fp - speaker_51.wav,financial-product,speaker_51,speaker_51,Yes,Yes,18-24,"China, US",Mandarin/Chinese,English,7,"China, US",female,Yes - Student,iphone (mobile),,Chinese,9.0,"clear audio, no noise. slight moments of mic overpower but not significant",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone, though there is room for improvement in fluency. Rating: 5."
financial-product/fp - speaker_52.wav,financial-product,speaker_52,speaker_52,Yes,Yes,18-24,Nigeria ,English ,"Yoruba, Nigerian Pidgin English ",Native ,Nigeria ,female,No,Google Pixel (mobile),,Nigerian,7.0,"somewhat clear audio, heavier background and outdoor noise",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. They demonstrate a good understanding of the topic and maintain a neutral tone, making the explanation accessible. The candidate's response is comprehensive, addressing potential client questions and suggesting further consultation with a tax professional. Overall, the response is expert-level, with a rating of 7."
financial-product/fp - speaker_52.wav,financial-product,speaker_52,speaker_52,Yes,Yes,18-24,Nigeria ,English ,"Yoruba, Nigerian Pidgin English ",Native ,Nigeria ,female,No,Google Pixel (mobile),,Nigerian,7.0,"somewhat clear audio, heavier background and outdoor noise",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a moderate pace and confident tone. They engage effectively, maintaining a neutral mood and moderate pitch. The response is well-structured, with a smooth flow and good verbal fluency. Overall, the candidate demonstrates strong communication skills. Rating: 7"
financial-product/fp - speaker_52.wav,financial-product,speaker_52,speaker_52,Yes,Yes,18-24,Nigeria ,English ,"Yoruba, Nigerian Pidgin English ",Native ,Nigeria ,female,No,Google Pixel (mobile),,Nigerian,7.0,"somewhat clear audio, heavier background and outdoor noise",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response demonstrates a clear understanding of financial concepts and effective communication skills, though it could benefit from more detailed examples and a stronger emphasis on the importance of consulting a tax professional. Rating: 6"
financial-product/fp - speaker_52.wav,financial-product,speaker_52,speaker_52,Yes,Yes,18-24,Nigeria ,English ,"Yoruba, Nigerian Pidgin English ",Native ,Nigeria ,female,No,Google Pixel (mobile),,Nigerian,7.0,"somewhat clear audio, heavier background and outdoor noise",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6"
financial-product/fp - speaker_52.wav,financial-product,speaker_52,speaker_52,Yes,Yes,18-24,Nigeria ,English ,"Yoruba, Nigerian Pidgin English ",Native ,Nigeria ,female,No,Google Pixel (mobile),,Nigerian,7.0,"somewhat clear audio, heavier background and outdoor noise",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, effectively explaining the difference between traditional and Roth IRAs using relatable examples. The candidate demonstrates a good understanding of financial concepts and communicates them in a way that is accessible to clients. The response is relevant to the question asked and maintains a coherent logical flow throughout. Overall, the candidate's content is on par with that of a native English speaker. Rating: 7"
financial-product/fp - speaker_52.wav,financial-product,speaker_52,speaker_52,Yes,Yes,18-24,Nigeria ,English ,"Yoruba, Nigerian Pidgin English ",Native ,Nigeria ,female,No,Google Pixel (mobile),,Nigerian,7.0,"somewhat clear audio, heavier background and outdoor noise",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you had to explain a complex financial product or risk to a client.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a moderate pace and confident tone. They engage effectively with the audience, demonstrating strong verbal fluency. Compared to a native English speaker, the candidate's delivery is slightly less fluid but still effective. Rating: 6"
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,speaker_01,Yes,Yes,18-24,Nigeria,"Yoruba, English",,native,Nigeria,male,No,samsung (mobile),,Nigerian,7.0,"clear audio but consistent white noise in the background, speaker does sound more timid in recording",critical,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you struggled to keep a commitment you made due to other important priorities.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, help the candidate improve their response content by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a logical flow and relevance to the question. They effectively communicate the importance of prioritizing tasks and the benefits of proactive communication. The response is comprehensive, providing a clear example of how they managed a challenging situation. Rating: 7"
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,speaker_01,Yes,Yes,18-24,Nigeria,"Yoruba, English",,native,Nigeria,male,No,samsung (mobile),,Nigerian,7.0,"clear audio but consistent white noise in the background, speaker does sound more timid in recording",critical,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you struggled to keep a commitment you made due to other important priorities.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, help the candidate improve their response delivery by providing critical feedback. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6."
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,speaker_01,Yes,Yes,18-24,Nigeria,"Yoruba, English",,native,Nigeria,male,No,samsung (mobile),,Nigerian,7.0,"clear audio but consistent white noise in the background, speaker does sound more timid in recording",ideal,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you struggled to keep a commitment you made due to other important priorities.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a logical flow and relevance to the question. They effectively communicate the importance of prioritizing tasks and the benefits of proactive communication. The candidate's answer is comprehensive, providing a clear example of how they manage competing priorities. Rating: 7"
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,speaker_01,Yes,Yes,18-24,Nigeria,"Yoruba, English",,native,Nigeria,male,No,samsung (mobile),,Nigerian,7.0,"clear audio but consistent white noise in the background, speaker does sound more timid in recording",ideal,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you struggled to keep a commitment you made due to other important priorities.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of an ideal employee, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's speech delivery is clear and articulate, with a steady pace and confident tone, though there is room for improvement in engagement and fluency. Rating: 6."
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,speaker_01,Yes,Yes,18-24,Nigeria,"Yoruba, English",,native,Nigeria,male,No,samsung (mobile),,Nigerian,7.0,"clear audio but consistent white noise in the background, speaker does sound more timid in recording",native,content,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you struggled to keep a commitment you made due to other important priorities.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on the substance of their response, e.g. clarity and organization of ideas, relevance to the question asked, coherence and logical flow, completeness of answer. Do NOT evaluate their speech delivery. Instead, compare the candidate's content to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's response is clear and well-organized, demonstrating a logical flow and relevance to the question. The content is comprehensive, showing the candidate's ability to prioritize tasks effectively. The candidate's use of specific examples and communication strategies highlights their experience and adaptability. Overall, the response is expert-level, with a rating of 7."
personal-commitment/pc - speaker_01.wav,personal-commitment,speaker_01,speaker_01,Yes,Yes,18-24,Nigeria,"Yoruba, English",,native,Nigeria,male,No,samsung (mobile),,Nigerian,7.0,"clear audio but consistent white noise in the background, speaker does sound more timid in recording",native,delivery,"You will listen to the following audio recording of a candidate's interview response to the question: 'Tell me about a time when you struggled to keep a commitment you made due to other important priorities.' Please critically evaluate the candidate on a 1-7 scale (1=Novice, 7=Expert), based on their vocal presentation, e.g. vocal clarity and articulation, pacing and rhythm of speech, confidence and engagement in tone, overall verbal fluency. Do NOT evaluate the content of their speech. Instead, compare the candidate's speech delivery to that of a native English speaker, so that they can improve. Respond in one paragraph, and end your response with ""Rating: X"", where X is a single digit on a 1-7 scale.",flamingo,"The candidate's vocal presentation is clear and articulate, with a steady pace and confident tone, though there is room for improvement in fluency. Rating: 6."
