file_path,category,speaker_id,accent,model,raw_transcription,clean_transcription,ref_word_count,hyp_word_count,edit_ops,wer
personal-commitment/pc - speaker_11.wav,personal-commitment,speaker_11,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon so I learned it's way better to communicate early when prioritizing shifts rather than just meeting a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon so i learned it s way better to communicate early when prioritizing shifts rather than just meeting a deadline,115,115,6,0.0522
personal-commitment/pc - speaker_12.wav,personal-commitment,speaker_12,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report will be a day late I apologized and rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's better way it's but it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report will be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s better way it s but it s way better to communicate early when priorities shift rather than just missing a deadline,115,121,9,0.0783
personal-commitment/pc - speaker_13.wav,personal-commitment,speaker_13,Chinese,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned that it's way it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned that it s way it s way better to communicate early when priorities shift rather than just missing a deadline,115,119,4,0.0348
personal-commitment/pc - speaker_14.wav,personal-commitment,speaker_14,Indian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_15.wav,personal-commitment,speaker_15,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday the client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,2,0.0174
personal-commitment/pc - speaker_16.wav,personal-commitment,speaker_16,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,114,1,0.0087
personal-commitment/pc - speaker_17.wav,personal-commitment,speaker_17,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know that the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,3,0.0261
personal-commitment/pc - speaker_18.wav,personal-commitment,speaker_18,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance report that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the clients directly to let them know the reports would be a day late I apologized and rescheduled the meeting to Monday the client appreciated the heads up and I got the reports to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance report that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the clients directly to let them know the reports would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the reports to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,113,7,0.0609
personal-commitment/pc - speaker_19.wav,personal-commitment,speaker_19,Chinese,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting But on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well So I talked to my manager about prioritizing the compliance issue And then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,1,0.0087
personal-commitment/pc - speaker_20.wav,personal-commitment,speaker_20,Chinese,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly and to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the head up and I got the report to them Friday afternoon I learned it's way better to communicate earlier when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly and to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the head up and i got the report to them friday afternoon i learned it s way better to communicate earlier when priorities shift rather than just missing a deadline,115,116,3,0.0261
personal-commitment/pc - speaker_21.wav,personal-commitment,speaker_21,British,qwen,Early this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let him know that the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them on Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,early this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let him know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them on friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,116,6,0.0522
personal-commitment/pc - speaker_22.wav,personal-commitment,speaker_22,Indian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_23.wav,personal-commitment,speaker_23,Indian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both things so I talked to my manager about prioritizing the compliance issue then I reached out to the client directly to let them know the report would be due a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early and prioritize shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both things so i talked to my manager about prioritizing the compliance issue then i reached out to the client directly to let them know the report would be due a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early and prioritize shift rather than just missing a deadline,115,115,6,0.0522
personal-commitment/pc - speaker_24.wav,personal-commitment,speaker_24,Chinese,qwen,Early this year I committed to finish a client report by Thursday for Friday meeting but on Wednesday my manager needed help with urgent compliance requests that had same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report could be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,early this year i committed to finish a client report by thursday for friday meeting but on wednesday my manager needed help with urgent compliance requests that had same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report could be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,112,7,0.0609
personal-commitment/pc - speaker_25.wav,personal-commitment,speaker_25,Chinese,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same-day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_26.wav,personal-commitment,speaker_26,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting But on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue And then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_27.wav,personal-commitment,speaker_27,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I could not do both well So I talked to my manager about prioritizing the compliance issue then I reached out to the client directly to let them know that the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them on Friday afternoon I learned it's way better just to communicate early when priorities shift rather than just missing missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i could not do both well so i talked to my manager about prioritizing the compliance issue then i reached out to the client directly to let them know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them on friday afternoon i learned it s way better just to communicate early when priorities shift rather than just missing missing a deadline,115,118,7,0.0609
personal-commitment/pc - speaker_28.wav,personal-commitment,speaker_28,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_29.wav,personal-commitment,speaker_29,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report will be a day late I apologized and we rescheduled the meeting to Monday The clients appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report will be a day late i apologized and we rescheduled the meeting to monday the clients appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,2,0.0174
personal-commitment/pc - speaker_30.wav,personal-commitment,speaker_30,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s better to communicate early when priorities shift rather than just missing a deadline,115,114,1,0.0087
personal-commitment/pc - speaker_31.wav,personal-commitment,speaker_31,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to that client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to that client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s better to communicate early when priorities shift rather than just missing a deadline,115,114,2,0.0174
personal-commitment/pc - speaker_32.wav,personal-commitment,speaker_32,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be delayed I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be delayed i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,113,4,0.0348
personal-commitment/pc - speaker_33.wav,personal-commitment,speaker_33,Nigerian,qwen,Earlier this year I committed to finishing my client's report by Thursday for a Friday meeting But on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the reports would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the reports to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing my client s report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the reports would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the reports to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,116,5,0.0435
personal-commitment/pc - speaker_34.wav,personal-commitment,speaker_34,Indian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance issue that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's a better way to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance issue that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s a better way to communicate early when priorities shift rather than just missing a deadline,115,115,5,0.0435
personal-commitment/pc - speaker_35.wav,personal-commitment,speaker_35,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_36.wav,personal-commitment,speaker_36,Nigerian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issues and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issues and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,1,0.0087
personal-commitment/pc - speaker_37.wav,personal-commitment,speaker_37,Chinese,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know that the report would be a day uh would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know that the report would be a day would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,120,6,0.0522
personal-commitment/pc - speaker_38.wav,personal-commitment,speaker_38,Indian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_39.wav,personal-commitment,speaker_39,American,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let them know that the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and then I got the report to them on Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then reached out to the client directly to let them know that the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and then i got the report to them on friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,117,4,0.0348
personal-commitment/pc - speaker_40.wav,personal-commitment,speaker_40,Indian,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,0,0.0
personal-commitment/pc - speaker_41.wav,personal-commitment,speaker_41,Indian,qwen,Um earlier this year I've committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had the same deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know the report would be a day late I apologized and we rescheduled the meeting to Monday uh the client appreciated the heads up and I got the report to them Friday afternoon I learned uh it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i ve committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had the same deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know the report would be a day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,115,3,0.0261
personal-commitment/pc - speaker_42.wav,personal-commitment,speaker_42,Chinese,qwen,Earlier this year I committed to finishing a client report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let them know that the report will be a late day late I apologized and we rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them Friday afternoon I learned it's way better to communicate early when priorities shift rather than just missing a deadline,earlier this year i committed to finishing a client report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let them know that the report will be a late day late i apologized and we rescheduled the meeting to monday the client appreciated the heads up and i got the report to them friday afternoon i learned it s way better to communicate early when priorities shift rather than just missing a deadline,115,117,3,0.0261
personal-commitment/pc - speaker_43.wav,personal-commitment,speaker_43,Nigerian,qwen,Earlier this year I committed to finishing a client's report by Thursday for a Friday meeting but on Wednesday my manager needed help with an urgent compliance request that had a same day deadline I realized I couldn't do both well so I talked to my manager about prioritizing the compliance issue and then I reached out to the client directly to let him know the report would be a day late I apologized and rescheduled the meeting to Monday The client appreciated the heads up and I got the report to them I got the report to them Friday afternoon I learned it is better we to communicate early when priorities shift rather than rather than missing just rather than just missing the deadline,earlier this year i committed to finishing a client s report by thursday for a friday meeting but on wednesday my manager needed help with an urgent compliance request that had a same day deadline i realized i couldn t do both well so i talked to my manager about prioritizing the compliance issue and then i reached out to the client directly to let him know the report would be a day late i apologized and rescheduled the meeting to monday the client appreciated the heads up and i got the report to them i got the report to them friday afternoon i learned it is better we to communicate early when priorities shift rather than rather than missing just rather than just missing the deadline,115,127,19,0.1652
